partida_id,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
7571,31,2021-11-10,20:29,Palmeiras,Atlético Goianiense,4-2-3-1,4-1-4-1,A. Moreira Ferreira,E. de Souza Barroca,Palmeiras,Allianz Parque,4,0,SP,GO
7574,31,2021-11-10,21:30,Juventude,Internacional,4-4-2,4-2-3-1,J. Ribeiro Ventura,D. Aguirre Camblor,Juventude,Alfredo Jaconi,2,1,RS,RS
7572,31,2021-11-10,21:31,Fortaleza,São Paulo,3-4-1-2,3-1-4-2,J. Vojvoda,R. Ceni,-,Arena Castelão,1,1,CE,SP
7573,31,2021-11-10,21:31,Sport,América Mineiro,4-1-4-1,4-1-4-1,G. Florentín,M. dos Santos Gonçalves,América Mineiro,Arena de Pernambuco,2,3,PE,MG
7575,31,2021-11-11,19:01,Flamengo,Bahia,4-2-3-1,4-2-3-1,Renato Gaúcho,A. Ferreira,Flamengo,Maracanã,3,0,RJ,BA
7587,32,2021-11-13,09:50,América Mineiro,Grêmio,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,V. Carmo Mancini,América Mineiro,Estádio Raimundo Sampaio,3,1,MG,RS
7586,32,2021-11-13,17:10,Atlético Goianiense,Santos,4-2-3-1,3-4-1-2,M. Ribeiro Cabo,F. Carille,-,Estádio Antônio Accioly,0,0,GO,SP
7588,32,2021-11-13,18:58,Red Bull Bragantino,Fortaleza,4-2-3-1,3-4-1-2,M. Nogueira Barbieri,J. Vojvoda,Red Bull Bragantino,Nabizão,3,0,SP,CE
7589,32,2021-11-13,19:00,Internacional,Athletico Paranaense,4-2-3-1,3-4-3,D. Aguirre Camblor,A. Valentim do Carmo Neto,Internacional,Estádio José Pinheiro Borda,2,1,RS,PR
7590,32,2021-11-13,21:00,Corinthians,Cuiabá,4-5-1,4-2-3-1,S. Campos Junior,J. de Amorim Campos,Corinthians,Neo Química Arena,3,2,SP,MT
7591,32,2021-11-14,16:01,São Paulo,Flamengo,4-3-1-2,4-4-2,R. Ceni,Renato Gaúcho,Flamengo,Morumbi,0,4,SP,RJ
7592,32,2021-11-14,18:15,Fluminense,Palmeiras,4-2-3-1,4-2-3-1,M. de Oliveira,A. Moreira Ferreira,Fluminense,Maracanã,2,1,RJ,SP
7593,32,2021-11-14,19:01,Ceará,Sport,4-2-3-1,4-1-4-1,T. Retzalff Nunes,G. Florentín,Ceará,Arena Castelão,2,1,CE,PE
7594,32,2021-11-14,19:03,Chapecoense,Juventude,4-3-3,4-2-3-1,F. Paiva Endres,J. Ribeiro Ventura,Juventude,Arena Condá,0,2,SC,RS
7596,33,2021-11-16,16:00,Athletico Paranaense,Atlético Mineiro,3-5-2,4-2-2-2,A. Valentim do Carmo Neto,A. Stival,Atlético Mineiro,Estádio Joaquim Américo Guimarães,0,1,PR,MG
7597,33,2021-11-16,18:00,Grêmio,Red Bull Bragantino,4-2-3-1,4-2-3-1,V. Carmo Mancini,M. Nogueira Barbieri,Grêmio,Arena do Grêmio,3,0,RS,SP
7598,33,2021-11-17,18:59,América Mineiro,Atlético Goianiense,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,M. Ribeiro Cabo,-,Estádio Raimundo Sampaio,0,0,MG,GO
7599,33,2021-11-17,18:59,Santos,Chapecoense,3-4-1-2,4-5-1,F. Carille,F. Paiva Endres,Santos,Estádio Urbano Caldeira,2,0,SP,SC
7600,33,2021-11-17,18:59,Cuiabá,Internacional,4-3-3,4-2-3-1,J. de Amorim Campos,D. Aguirre Camblor,Cuiabá,Arena Pantanal,1,0,MT,RS
7601,33,2021-11-17,20:00,Fortaleza,Ceará,3-4-1-2,4-2-3-1,J. Vojvoda,T. Retzalff Nunes,Ceará,Arena Castelão,0,4,CE,CE
7602,33,2021-11-17,20:29,Palmeiras,São Paulo,4-1-4-1,4-4-2,A. Moreira Ferreira,R. Ceni,São Paulo,Allianz Parque,0,2,SP,SP
7603,33,2021-11-17,20:31,Juventude,Fluminense,4-4-2,4-3-3,J. Ribeiro Ventura,M. de Oliveira,Juventude,Alfredo Jaconi,1,0,RS,RJ
7604,33,2021-11-17,21:30,Flamengo,Corinthians,4-3-3,4-3-3,Renato Gaúcho,S. Campos Junior,Flamengo,Maracanã,1,0,RJ,SP
7605,33,2021-11-18,20:59,Sport,Bahia,4-3-3,4-2-3-1,G. Florentín,A. Ferreira,Sport,Arena de Pernambuco,1,0,PE,BA
7547,34,2021-11-20,19:00,Atlético Mineiro,Juventude,4-2-3-1,5-4-1,A. Stival,J. Ribeiro Ventura,Atlético Mineiro,Mineirão,2,0,MG,RS
7549,34,2021-11-20,19:00,Chapecoense,Grêmio,4-5-1,4-2-3-1,F. Paiva Endres,V. Carmo Mancini,Grêmio,Arena Condá,1,3,SC,RS
7548,34,2021-11-20,19:02,Fortaleza,Palmeiras,3-4-1-2,4-1-4-1,J. Vojvoda,A. Moreira Ferreira,Fortaleza,Arena Castelão,1,0,CE,SP
7550,34,2021-11-20,21:00,Atlético Goianiense,Ceará,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,T. Retzalff Nunes,-,Estádio Antônio Accioly,1,1,GO,CE
7551,34,2021-11-20,21:30,Internacional,Flamengo,4-2-3-1,4-2-3-1,D. Aguirre Camblor,Renato Gaúcho,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ
7552,34,2021-11-21,16:01,Corinthians,Santos,4-3-3,3-4-2-1,S. Campos Junior,F. Carille,Corinthians,Neo Química Arena,2,0,SP,SP
7553,34,2021-11-21,17:01,Fluminense,América Mineiro,4-3-3,4-1-4-1,M. de Oliveira,M. dos Santos Gonçalves,Fluminense,Maracanã,2,0,RJ,MG
7554,34,2021-11-21,19:00,Bahia,Cuiabá,4-2-3-1,4-4-2,A. Ferreira,J. de Amorim Campos,-,Itaipava Arena Fonte Nova,0,0,BA,MT
7285,2,2021-11-23,21:01,Grêmio,Flamengo,4-2-3-1,4-2-3-1,V. Carmo Mancini,Renato Gaúcho,-,Arena do Grêmio,2,2,RS,RJ
7585,30,2021-11-23,19:01,Atlético Goianiense,Juventude,4-2-3-1,4-4-2,M. Ribeiro Cabo,J. Ribeiro Ventura,-,Estádio Antônio Accioly,1,1,GO,RS
7606,35,2021-11-23,21:29,Palmeiras,Atlético Mineiro,3-4-3,4-2-2-2,J. M. Barreto Martins,A. Stival,-,Allianz Parque,2,2,SP,MG
7555,34,2021-11-24,21:31,São Paulo,Athletico Paranaense,4-4-2,3-4-3,R. Ceni,A. Valentim do Carmo Neto,-,Morumbi,0,0,SP,PR
7607,35,2021-11-24,21:30,Fluminense,Internacional,4-3-3,4-2-3-1,M. de Oliveira,D. Aguirre Camblor,Fluminense,Maracanã,1,0,RJ,RS
7608,35,2021-11-25,19:00,Santos,Fortaleza,3-4-3,3-4-1-2,F. Carille,J. Vojvoda,Santos,Estádio Urbano Caldeira,2,0,SP,CE
7609,35,2021-11-25,20:03,Ceará,Corinthians,4-2-3-1,4-2-3-1,T. Retzalff Nunes,S. Campos Junior,Ceará,Arena Castelão,2,1,CE,SP
7616,36,2021-11-26,19:00,Bahia,Grêmio,4-2-3-1,4-2-3-1,A. Ferreira,V. Carmo Mancini,Bahia,Itaipava Arena Fonte Nova,3,1,BA,RS
7617,36,2021-11-27,19:29,Red Bull Bragantino,América Mineiro,4-2-3-1,4-1-4-1,M. Nogueira Barbieri,M. dos Santos Gonçalves,-,Nabizão,1,1,SP,MG
7618,36,2021-11-27,21:30,São Paulo,Sport,4-4-2,4-3-3,R. Ceni,G. Florentín,São Paulo,Morumbi,2,0,SP,PE
7619,36,2021-11-28,16:01,Corinthians,Athletico Paranaense,4-3-3,3-4-3,S. Campos Junior,A. Valentim do Carmo Neto,Corinthians,Neo Química Arena,1,0,SP,PR
7620,36,2021-11-28,16:01,Atlético Mineiro,Fluminense,4-2-2-2,4-3-3,A. Stival,M. de Oliveira,Atlético Mineiro,Mineirão,2,1,MG,RJ
7621,36,2021-11-28,19:00,Internacional,Santos,4-2-3-1,3-4-3,D. Aguirre Camblor,F. Carille,-,Estádio José Pinheiro Borda,1,1,RS,SP
7610,35,2021-11-29,19:00,Atlético Goianiense,Bahia,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,A. Ferreira,Atlético Goianiense,Estádio Antônio Accioly,2,1,GO,BA
7611,35,2021-11-30,19:03,Juventude,Red Bull Bragantino,4-4-2,4-2-3-1,J. Ribeiro Ventura,M. Nogueira Barbieri,Juventude,Alfredo Jaconi,1,0,RS,SP
7612,35,2021-11-30,21:01,América Mineiro,Chapecoense,4-2-3-1,4-3-3,M. dos Santos Gonçalves,F. Paiva Endres,América Mineiro,Estádio Raimundo Sampaio,3,0,MG,SC
7622,36,2021-11-30,20:00,Flamengo,Ceará,4-2-3-1,4-2-3-1,M. Souza,T. Retzalff Nunes,Flamengo,Maracanã,2,1,RJ,CE
7623,36,2021-11-30,22:00,Cuiabá,Palmeiras,4-4-2,3-4-3,J. de Amorim Campos,J. M. Barreto Martins,Palmeiras,Arena Pantanal,1,3,MT,SP
7595,32,2021-12-02,18:00,Bahia,Atlético Mineiro,4-2-3-1,4-2-3-1,A. Ferreira,A. Stival,Atlético Mineiro,Itaipava Arena Fonte Nova,2,3,BA,MG
7613,35,2021-12-02,20:00,Grêmio,São Paulo,4-2-3-1,4-5-1,V. Carmo Mancini,R. Ceni,Grêmio,Arena do Grêmio,3,0,RS,SP
7614,35,2021-12-03,19:01,Athletico Paranaense,Cuiabá,3-4-2-1,4-1-4-1,A. Valentim do Carmo Neto,J. de Amorim Campos,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,MT
7615,35,2021-12-03,20:00,Sport,Flamengo,4-2-3-1,4-2-2-2,G. Florentín,M. Souza,-,Arena de Pernambuco,1,1,PE,RJ
7624,36,2021-12-03,20:00,Chapecoense,Atlético Goianiense,4-3-3,4-2-3-1,F. Paiva Endres,M. Ribeiro Cabo,Atlético Goianiense,Arena Condá,0,1,SC,GO
7625,36,2021-12-03,21:03,Fortaleza,Juventude,3-5-2,3-4-3,J. Vojvoda,E. Rodrigues de Ávila,Fortaleza,Arena Castelão,1,0,CE,RS
7626,37,2021-12-05,16:00,Bahia,Fluminense,4-2-3-1,4-3-3,A. Ferreira,M. de Oliveira,Bahia,Itaipava Arena Fonte Nova,2,0,BA,RJ
7628,37,2021-12-05,16:00,Atlético Mineiro,Red Bull Bragantino,4-2-3-1,4-2-3-1,A. Stival,M. Nogueira Barbieri,Atlético Mineiro,Mineirão,4,3,MG,SP
7627,37,2021-12-05,16:01,Corinthians,Grêmio,4-1-4-1,4-2-3-1,S. Campos Junior,V. Carmo Mancini,-,Neo Química Arena,1,1,SP,RS
7629,37,2021-12-05,19:02,Ceará,América Mineiro,4-2-3-1,4-2-3-1,T. Retzalff Nunes,M. dos Santos Gonçalves,-,Arena Castelão,0,0,CE,MG
7631,37,2021-12-06,19:01,Athletico Paranaense,Palmeiras,3-4-2-1,3-4-3,A. Valentim do Carmo Neto,P. V. Rodrigues Gomes,-,Estádio Joaquim Américo Guimarães,0,0,PR,SP
7630,37,2021-12-06,19:02,São Paulo,Juventude,4-3-3,4-4-2,R. Ceni,J. Ribeiro Ventura,São Paulo,Morumbi,3,1,SP,RS
7632,37,2021-12-06,19:59,Cuiabá,Fortaleza,4-4-1-1,3-4-1-2,J. de Amorim Campos,J. Vojvoda,Cuiabá,Arena Pantanal,1,0,MT,CE
7633,37,2021-12-06,19:59,Internacional,Atlético Goianiense,4-2-3-1,4-5-1,D. Aguirre Camblor,M. Ribeiro Cabo,Atlético Goianiense,Estádio José Pinheiro Borda,1,2,RS,GO
7634,37,2021-12-06,20:00,Flamengo,Santos,4-4-2,3-4-2-1,M. Souza,F. Carille,Santos,Maracanã,0,1,RJ,SP
7635,37,2021-12-06,21:00,Chapecoense,Sport,4-4-2,4-2-3-1,F. Paiva Endres,G. Florentín,Sport,Arena Condá,0,1,SC,PE
7642,38,2021-12-09,21:30,Sport,Athletico Paranaense,4-2-3-1,3-4-2-1,G. Florentín,J. Freitas,-,Arena de Pernambuco,1,1,PE,PR
7636,38,2021-12-09,21:33,Fortaleza,Bahia,3-4-1-2,4-2-3-1,J. Vojvoda,A. Ferreira,Fortaleza,Arena Castelão,2,1,CE,BA
7637,38,2021-12-09,21:33,Atlético Goianiense,Flamengo,4-3-3,3-4-2-1,M. Ribeiro Cabo,M. Souza,Atlético Goianiense,Estádio Antônio Accioly,2,0,GO,RJ
7638,38,2021-12-09,21:33,Palmeiras,Ceará,3-4-1-2,4-2-3-1,P. V. Rodrigues Gomes,T. Retzalff Nunes,Palmeiras,Arena Barueri,1,0,SP,CE
7639,38,2021-12-09,21:33,Fluminense,Chapecoense,4-2-3-1,5-3-2,M. de Oliveira,F. Paiva Endres,Fluminense,Maracanã,3,0,RJ,SC
7640,38,2021-12-09,21:33,América Mineiro,São Paulo,4-2-3-1,3-4-1-2,M. dos Santos Gonçalves,R. Ceni,América Mineiro,Estádio Raimundo Sampaio,2,0,MG,SP
7641,38,2021-12-09,21:33,Red Bull Bragantino,Internacional,4-2-3-1,3-4-2-1,M. Nogueira Barbieri,D. Aguirre Camblor,Red Bull Bragantino,Nabizão,1,0,SP,RS
7643,38,2021-12-09,21:33,Juventude,Corinthians,3-4-3,4-3-3,J. Ribeiro Ventura,S. Campos Junior,Juventude,Alfredo Jaconi,1,0,RS,SP
7644,38,2021-12-09,21:33,Grêmio,Atlético Mineiro,4-2-3-1,4-2-3-1,V. Carmo Mancini,A. Stival,Grêmio,Arena do Grêmio,4,3,RS,MG
7645,38,2021-12-09,21:33,Santos,Cuiabá,3-4-2-1,4-4-2,F. Carille,J. de Amorim Campos,-,Estádio Urbano Caldeira,1,1,SP,MT
7646,1,2022-04-09,16:30,Fluminense,Santos,3-4-2-1,4-4-2,A. da Silva Braga,F. Bustos,-,Maracanã,0,0,RJ,SP
7647,1,2022-04-09,19:00,Atlético Goianiense,Flamengo,4-2-3-1,3-2-4-1,U. Louzer Filho,P. Carvalho de Sousa,-,Estádio Antônio Accioly,1,1,GO,RJ
7648,1,2022-04-09,21:00,Palmeiras,Ceará,4-3-3,4-3-3,A. Moreira Ferreira,D. Silvestre Júnior,Ceará,Allianz Parque,2,3,SP,CE
7649,1,2022-04-10,11:01,Coritiba,Goiás,4-2-3-1,4-4-2,G. Morínigo,G. Ramos da Silva,Coritiba,Couto Pereira,3,0,PR,GO
7650,1,2022-04-10,16:00,Botafogo,Corinthians,4-3-3,4-3-3,R. Oliveira,V. de Oliveira Lopes Pereira,Corinthians,Estádio Nilton Santos,1,3,RJ,SP
7651,1,2022-04-10,16:00,Atlético Mineiro,Internacional,4-2-3-1,4-2-3-1,A. Mohamed Matijevich,A. Medina,Atlético Mineiro,Mineirão,2,0,MG,RS
7652,1,2022-04-10,18:00,Fortaleza,Cuiabá,3-5-2,4-4-2,J. Vojvoda,L. de Oliveira Preto,Cuiabá,Arena Castelão,0,1,CE,MT
7653,1,2022-04-10,19:00,Avaí,América Mineiro,4-3-3,4-1-4-1,E. de Souza Barroca,M. dos Santos Gonçalves,Avaí,Ressacada,1,0,SC,MG
7654,1,2022-04-10,19:00,São Paulo,Athletico Paranaense,4-1-3-2,4-2-3-1,R. Ceni,A. Valentim do Carmo Neto,São Paulo,Morumbi,4,0,SP,PR
7655,1,2022-04-11,20:01,Juventude,Red Bull Bragantino,4-2-3-1,4-2-3-1,E. Baptista,M. Nogueira Barbieri,-,Alfredo Jaconi,2,2,RS,SP
7656,2,2022-04-16,16:30,Goiás,Palmeiras,4-3-3,4-2-3-1,J. Ribeiro Ventura,A. Moreira Ferreira,-,Estádio da Serrinha,1,1,GO,SP
7658,2,2022-04-16,19:00,Corinthians,Avaí,4-2-3-1,4-3-3,V. de Oliveira Lopes Pereira,E. de Souza Barroca,Corinthians,Neo Química Arena,3,0,SP,SC
7657,2,2022-04-16,19:01,América Mineiro,Juventude,4-1-4-1,4-2-3-1,V. Carmo Mancini,E. Baptista,América Mineiro,Estádio Raimundo Sampaio,4,1,MG,RS
7659,2,2022-04-16,20:59,Cuiabá,Fluminense,4-4-2,4-3-3,L. de Oliveira Preto,A. da Silva Braga,Fluminense,Arena Pantanal,0,1,MT,RJ
7660,2,2022-04-17,11:00,Santos,Coritiba,4-4-2,4-2-3-1,F. Bustos,G. Morínigo,Santos,Estádio Urbano Caldeira,2,1,SP,PR
7661,2,2022-04-17,16:00,Flamengo,São Paulo,3-4-2-1,4-1-4-1,P. Carvalho de Sousa,R. Ceni,Flamengo,Maracanã,3,1,RJ,SP
7662,2,2022-04-17,17:59,Athletico Paranaense,Atlético Mineiro,4-2-3-1,4-4-2,F. Carille,A. Mohamed Matijevich,Atlético Mineiro,Estádio Joaquim Américo Guimarães,0,1,PR,MG
7663,2,2022-04-17,17:59,Internacional,Fortaleza,4-3-3,3-5-2,C. de Almeida,J. Vojvoda,Internacional,Estádio José Pinheiro Borda,2,1,RS,CE
7664,2,2022-04-17,18:00,Red Bull Bragantino,Atlético Goianiense,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,U. Louzer Filho,Red Bull Bragantino,Nabizão,4,0,SP,GO
7665,2,2022-04-17,19:01,Ceará,Botafogo,4-3-3,4-2-3-1,D. Silvestre Júnior,L. Castro,Botafogo,Arena Castelão,1,3,CE,RJ
7666,4,2022-04-20,19:30,Flamengo,Palmeiras,4-2-3-1,4-2-3-1,P. Carvalho de Sousa,A. Moreira Ferreira,-,Maracanã,0,0,RJ,SP
7676,3,2022-04-23,16:30,Red Bull Bragantino,São Paulo,4-4-2,4-3-3,M. Nogueira Barbieri,R. Ceni,-,Nabizão,1,1,SP,SP
7677,3,2022-04-23,16:30,Athletico Paranaense,Flamengo,4-2-3-1,3-4-2-1,F. Carille,P. Carvalho de Sousa,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,RJ
7678,3,2022-04-23,19:00,Palmeiras,Corinthians,4-2-3-1,4-3-3,A. Moreira Ferreira,V. de Oliveira Lopes Pereira,Palmeiras,Arena Barueri,3,0,SP,SP
7679,3,2022-04-23,19:00,Fluminense,Internacional,3-4-1-2,4-3-3,A. da Silva Braga,L. Venker de Menezes,Internacional,Maracanã,0,1,RJ,RS
7680,3,2022-04-23,20:59,Atlético Mineiro,Coritiba,4-2-3-1,4-2-3-1,A. Mohamed Matijevich,G. Morínigo,-,Estádio Raimundo Sampaio,2,2,MG,PR
7681,3,2022-04-24,15:59,Santos,América Mineiro,4-4-2,4-1-4-1,F. Bustos,V. Carmo Mancini,Santos,Estádio Urbano Caldeira,3,0,SP,MG
7682,3,2022-04-24,17:59,Juventude,Cuiabá,4-2-3-1,4-4-2,E. Baptista,L. de Oliveira Preto,Cuiabá,Alfredo Jaconi,0,1,RS,MT
7683,3,2022-04-24,18:30,Atlético Goianiense,Botafogo,4-2-3-1,4-2-3-1,U. Louzer Filho,L. Castro,-,Estádio Antônio Accioly,1,1,GO,RJ
7684,3,2022-04-25,20:00,Avaí,Goiás,4-3-3,4-3-3,E. de Souza Barroca,J. Ribeiro Ventura,Avaí,Ressacada,3,2,SC,GO
7668,4,2022-04-30,16:30,América Mineiro,Athletico Paranaense,4-1-4-1,5-3-2,V. Carmo Mancini,F. Carille,América Mineiro,Estádio Raimundo Sampaio,1,0,MG,PR
7667,4,2022-04-30,16:31,Ceará,Red Bull Bragantino,4-3-3,4-2-3-1,D. Silvestre Júnior,M. Nogueira Barbieri,Red Bull Bragantino,Arena Castelão,0,1,CE,SP
7669,4,2022-04-30,18:30,Goiás,Atlético Mineiro,5-4-1,4-3-3,J. Ribeiro Ventura,A. Mohamed Matijevich,-,Estádio da Serrinha,2,2,GO,MG
7670,4,2022-04-30,19:00,Cuiabá,Atlético Goianiense,4-2-3-1,4-2-3-1,L. de Oliveira Preto,U. Louzer Filho,-,Arena Pantanal,1,1,MT,GO
7671,4,2022-05-01,11:01,Botafogo,Juventude,4-2-3-1,4-2-3-1,L. Castro,E. Baptista,-,Estádio Nilton Santos,1,1,RJ,RS
7672,4,2022-05-01,16:00,Corinthians,Fortaleza,4-3-3,3-4-1-2,V. de Oliveira Lopes Pereira,J. Vojvoda,Corinthians,Neo Química Arena,1,0,SP,CE
7673,4,2022-05-01,16:00,Coritiba,Fluminense,4-2-3-1,4-1-2-1-2,G. Morínigo,A. da Silva Braga,Coritiba,Couto Pereira,3,2,PR,RJ
7674,4,2022-05-01,19:00,Internacional,Avaí,4-3-3,4-3-3,L. Venker de Menezes,E. de Souza Barroca,-,Estádio José Pinheiro Borda,0,0,RS,SC
7675,4,2022-05-02,20:00,São Paulo,Santos,4-4-2,4-4-2,C. A. P. F. Hembert,F. Bustos,São Paulo,Morumbi,2,1,SP,SP
7686,5,2022-05-07,16:30,Atlético Mineiro,América Mineiro,4-4-2,4-1-4-1,A. Mohamed Matijevich,V. Carmo Mancini,América Mineiro,Estádio Raimundo Sampaio,1,2,MG,MG
7687,5,2022-05-07,20:30,Athletico Paranaense,Ceará,4-2-3-1,4-2-3-1,W. O. de Carvalho,D. Silvestre Júnior,Athletico Paranaense,Estádio Joaquim Américo Guimarães,1,0,PR,CE
7688,5,2022-05-08,11:01,Flamengo,Botafogo,4-2-3-1,4-2-3-1,P. Carvalho de Sousa,L. Castro,Botafogo,Estádio Nacional de Brasília,0,1,RJ,RJ
7689,5,2022-05-08,16:00,Palmeiras,Fluminense,4-2-3-1,4-2-3-1,A. Moreira Ferreira,F. Diniz Silva,-,Allianz Parque,1,1,SP,RJ
7690,5,2022-05-08,16:00,Atlético Goianiense,Goiás,4-2-3-1,5-4-1,U. Louzer Filho,J. Ribeiro Ventura,Goiás,Estádio Antônio Accioly,0,1,GO,GO
7691,5,2022-05-08,18:00,Red Bull Bragantino,Corinthians,4-2-3-1,4-2-3-1,C. Maldonado,V. de Oliveira Lopes Pereira,Corinthians,Nabizão,0,1,SP,SP
7692,5,2022-05-08,18:00,Santos,Cuiabá,4-2-3-1,4-2-3-1,F. Bustos,L. de Oliveira Preto,Santos,Estádio Urbano Caldeira,4,1,SP,MT
7694,5,2022-05-08,18:59,Fortaleza,São Paulo,3-4-1-2,4-1-4-1,J. Vojvoda,R. Ceni,-,Arena Castelão,1,1,CE,SP
7693,5,2022-05-08,19:00,Juventude,Internacional,4-3-3,4-3-3,E. Baptista,L. Venker de Menezes,-,Alfredo Jaconi,1,1,RS,RS
7695,5,2022-05-09,20:01,Avaí,Coritiba,4-3-3,4-2-3-1,E. de Souza Barroca,G. Morínigo,Avaí,Ressacada,2,1,SC,PR
7696,7,2022-05-11,20:30,Red Bull Bragantino,Atlético Mineiro,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,A. Mohamed Matijevich,-,Nabizão,1,1,SP,MG
7706,6,2022-05-14,16:30,Palmeiras,Red Bull Bragantino,4-2-3-1,4-2-3-1,A. Moreira Ferreira,M. Nogueira Barbieri,Palmeiras,Allianz Parque,2,0,SP,SP
7707,6,2022-05-14,16:30,Ceará,Flamengo,4-2-3-1,4-2-3-1,D. Silvestre Júnior,P. Carvalho de Sousa,-,Arena Castelão,2,2,CE,RJ
7709,6,2022-05-14,18:59,Atlético Mineiro,Atlético Goianiense,4-2-3-1,4-2-3-1,A. Mohamed Matijevich,U. Louzer Filho,Atlético Mineiro,Estádio Raimundo Sampaio,2,0,MG,GO
7708,6,2022-05-14,19:01,Internacional,Corinthians,4-4-1-1,4-3-1-2,L. Venker de Menezes,V. de Oliveira Lopes Pereira,-,Estádio José Pinheiro Borda,2,2,RS,SP
7710,6,2022-05-14,21:01,Fluminense,Athletico Paranaense,4-1-2-1-2,4-3-3,F. Diniz Silva,L. Scolari,Fluminense,Estádio Municipal General Raulino de Oliveira,2,1,RJ,PR
7711,6,2022-05-15,16:00,São Paulo,Cuiabá,4-1-2-1-2,4-2-3-1,R. Ceni,L. Iubel,São Paulo,Morumbi,2,1,SP,MT
7712,6,2022-05-15,17:30,Coritiba,América Mineiro,4-2-3-1,3-1-4-2,G. Morínigo,V. Carmo Mancini,Coritiba,Couto Pereira,1,0,PR,MG
7713,6,2022-05-15,18:00,Botafogo,Fortaleza,4-2-3-1,3-4-1-2,L. Castro,J. Vojvoda,Botafogo,Estádio Nilton Santos,3,1,RJ,CE
7714,6,2022-05-15,18:00,Avaí,Juventude,4-3-3,4-4-2,E. de Souza Barroca,E. Baptista,Juventude,Ressacada,1,2,SC,RS
7715,6,2022-05-15,18:59,Goiás,Santos,5-4-1,4-2-3-1,J. Ribeiro Ventura,F. Bustos,Goiás,Estádio da Serrinha,1,0,GO,SP
7697,7,2022-05-21,16:30,Atlético Goianiense,Coritiba,4-2-3-1,4-2-3-1,J. de Amorim Campos,G. Morínigo,Atlético Goianiense,Estádio Antônio Accioly,2,0,GO,PR
7698,7,2022-05-21,16:31,Flamengo,Goiás,4-4-2,5-4-1,P. Carvalho de Sousa,J. Ribeiro Ventura,Flamengo,Maracanã,1,0,RJ,GO
7699,7,2022-05-21,18:29,Santos,Ceará,4-2-3-1,4-3-3,F. Bustos,D. Silvestre Júnior,-,Arena Barueri,0,0,SP,CE
7700,7,2022-05-21,19:00,Juventude,Palmeiras,4-3-3,4-3-3,E. Baptista,A. Moreira Ferreira,Palmeiras,Alfredo Jaconi,0,3,RS,SP
7701,7,2022-05-21,20:59,Cuiabá,Internacional,4-2-3-1,4-4-1-1,L. Iubel,L. Venker de Menezes,-,Arena Pantanal,1,1,MT,RS
7702,7,2022-05-21,21:00,América Mineiro,Botafogo,4-4-2,4-2-3-1,V. Carmo Mancini,L. Castro,-,Estádio Raimundo Sampaio,1,1,MG,RJ
7704,7,2022-05-22,15:59,Fortaleza,Fluminense,3-4-1-2,4-4-1-1,J. Vojvoda,F. Diniz Silva,Fluminense,Arena Castelão,0,1,CE,RJ
7703,7,2022-05-22,16:02,Corinthians,São Paulo,3-4-1-2,3-4-3,V. de Oliveira Lopes Pereira,R. Ceni,-,Neo Química Arena,1,1,SP,SP
7705,7,2022-05-22,19:00,Athletico Paranaense,Avaí,4-2-3-1,4-3-3,L. Scolari,E. de Souza Barroca,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,1,PR,SC
7716,8,2022-05-28,16:30,Goiás,Red Bull Bragantino,5-4-1,4-2-3-1,J. Ribeiro Ventura,M. Nogueira Barbieri,-,Estádio da Serrinha,1,1,GO,SP
7717,8,2022-05-28,19:01,São Paulo,Ceará,3-4-2-1,4-3-3,R. Ceni,D. Silvestre Júnior,-,Morumbi,2,2,SP,CE
7718,8,2022-05-28,20:30,Fortaleza,Juventude,4-2-3-1,4-4-2,J. Vojvoda,E. Baptista,-,Arena Castelão,1,1,CE,RS
7720,8,2022-05-29,15:59,Santos,Palmeiras,4-3-3,4-2-3-1,F. Bustos,J. M. Barreto Martins,Palmeiras,Estádio Urbano Caldeira,0,1,SP,SP
7719,8,2022-05-29,16:01,Coritiba,Botafogo,4-2-3-1,4-2-3-1,G. Morínigo,L. Castro,Coritiba,Couto Pereira,1,0,PR,RJ
7721,8,2022-05-29,17:59,Cuiabá,Athletico Paranaense,4-2-3-1,4-2-3-1,W. Araujo de Souza,L. Scolari,Athletico Paranaense,Arena Pantanal,0,1,MT,PR
7722,8,2022-05-29,18:01,Corinthians,América Mineiro,4-3-3,4-1-4-1,V. de Oliveira Lopes Pereira,V. Carmo Mancini,-,Neo Química Arena,1,1,SP,MG
7723,8,2022-05-29,18:01,Fluminense,Flamengo,4-4-1-1,4-2-3-1,F. Diniz Silva,P. Carvalho de Sousa,Flamengo,Maracanã,1,2,RJ,RJ
